2021-07-13 10:04:58 status unpacked apt:amd64 2.0.2
2021-07-13 10:04:58 status half-configured apt:amd64 2.0.2
2021-07-13 10:04:59 status installed apt:amd64 2.0.2
2021-07-13 10:04:59 startup packages configure
2021-07-13 10:04:59 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:04:59 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:04:59 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:00 startup archives unpack
2021-07-13 10:05:00 upgrade base-files:amd64 11ubuntu5 11ubuntu5
2021-07-13 10:05:00 status half-configured base-files:amd64 11ubuntu5
2021-07-13 10:05:00 status unpacked base-files:amd64 11ubuntu5
2021-07-13 10:05:00 status half-installed base-files:amd64 11ubuntu5
2021-07-13 10:05:00 status unpacked base-files:amd64 11ubuntu5
2021-07-13 10:05:01 startup packages configure
2021-07-13 10:05:01 configure base-files:amd64 11ubuntu5 <none>
2021-07-13 10:05:01 status unpacked base-files:amd64 11ubuntu5
2021-07-13 10:05:01 status half-configured base-files:amd64 11ubuntu5
2021-07-13 10:05:01 status installed base-files:amd64 11ubuntu5
2021-07-13 10:05:01 startup packages configure
2021-07-13 10:05:02 startup archives unpack
2021-07-13 10:05:02 upgrade base-passwd:amd64 3.5.47 3.5.47
2021-07-13 10:05:02 status half-configured base-passwd:amd64 3.5.47
2021-07-13 10:05:02 status unpacked base-passwd:amd64 3.5.47
2021-07-13 10:05:02 status half-installed base-passwd:amd64 3.5.47
2021-07-13 10:05:02 status unpacked base-passwd:amd64 3.5.47
2021-07-13 10:05:02 startup packages configure
2021-07-13 10:05:02 configure base-passwd:amd64 3.5.47 <none>
2021-07-13 10:05:02 status unpacked base-passwd:amd64 3.5.47
2021-07-13 10:05:02 status half-configured base-passwd:amd64 3.5.47
2021-07-13 10:05:03 status installed base-passwd:amd64 3.5.47
2021-07-13 10:05:03 startup packages configure
2021-07-13 10:05:04 startup archives unpack
2021-07-13 10:05:04 upgrade bash:amd64 5.0-6ubuntu1 5.0-6ubuntu1
2021-07-13 10:05:04 status half-configured bash:amd64 5.0-6ubuntu1
2021-07-13 10:05:04 status unpacked bash:amd64 5.0-6ubuntu1
2021-07-13 10:05:04 status half-installed bash:amd64 5.0-6ubuntu1
2021-07-13 10:05:04 status unpacked bash:amd64 5.0-6ubuntu1
2021-07-13 10:05:04 startup packages configure
2021-07-13 10:05:04 configure bash:amd64 5.0-6ubuntu1 <none>
2021-07-13 10:05:04 status unpacked bash:amd64 5.0-6ubuntu1
2021-07-13 10:05:04 status half-configured bash:amd64 5.0-6ubuntu1
2021-07-13 10:05:04 status installed bash:amd64 5.0-6ubuntu1
2021-07-13 10:05:05 startup packages configure
2021-07-13 10:05:06 startup archives unpack
2021-07-13 10:05:06 upgrade bsdutils:amd64 1:2.34-0.1ubuntu9 1:2.34-0.1ubuntu9
2021-07-13 10:05:06 status half-configured bsdutils:amd64 1:2.34-0.1ubuntu9
2021-07-13 10:05:06 status unpacked bsdutils:amd64 1:2.34-0.1ubuntu9
2021-07-13 10:05:06 status half-installed bsdutils:amd64 1:2.34-0.1ubuntu9
2021-07-13 10:05:06 status unpacked bsdutils:amd64 1:2.34-0.1ubuntu9
2021-07-13 10:05:06 startup packages configure
2021-07-13 10:05:06 configure bsdutils:amd64 1:2.34-0.1ubuntu9 <none>
2021-07-13 10:05:06 status unpacked bsdutils:amd64 1:2.34-0.1ubuntu9
2021-07-13 10:05:06 status half-configured bsdutils:amd64 1:2.34-0.1ubuntu9
2021-07-13 10:05:06 status installed bsdutils:amd64 1:2.34-0.1ubuntu9
2021-07-13 10:05:06 startup packages configure
2021-07-13 10:05:08 startup archives unpack
2021-07-13 10:05:08 upgrade bzip2:amd64 1.0.8-2 1.0.8-2
2021-07-13 10:05:08 status half-configured bzip2:amd64 1.0.8-2
2021-07-13 10:05:08 status unpacked bzip2:amd64 1.0.8-2
2021-07-13 10:05:08 status half-installed bzip2:amd64 1.0.8-2
2021-07-13 10:05:08 status unpacked bzip2:amd64 1.0.8-2
2021-07-13 10:05:08 startup packages configure
2021-07-13 10:05:08 configure bzip2:amd64 1.0.8-2 <none>
2021-07-13 10:05:08 status unpacked bzip2:amd64 1.0.8-2
2021-07-13 10:05:08 status half-configured bzip2:amd64 1.0.8-2
2021-07-13 10:05:08 status installed bzip2:amd64 1.0.8-2
2021-07-13 10:05:10 startup archives unpack
2021-07-13 10:05:10 upgrade coreutils:amd64 8.30-3ubuntu2 8.30-3ubuntu2
2021-07-13 10:05:10 status half-configured coreutils:amd64 8.30-3ubuntu2
2021-07-13 10:05:10 status unpacked coreutils:amd64 8.30-3ubuntu2
2021-07-13 10:05:10 status half-installed coreutils:amd64 8.30-3ubuntu2
2021-07-13 10:05:10 status unpacked coreutils:amd64 8.30-3ubuntu2
2021-07-13 10:05:10 startup packages configure
2021-07-13 10:05:10 configure coreutils:amd64 8.30-3ubuntu2 <none>
2021-07-13 10:05:10 status unpacked coreutils:amd64 8.30-3ubuntu2
2021-07-13 10:05:10 status half-configured coreutils:amd64 8.30-3ubuntu2
2021-07-13 10:05:10 status installed coreutils:amd64 8.30-3ubuntu2
2021-07-13 10:05:10 startup packages configure
2021-07-13 10:05:12 startup archives unpack
2021-07-13 10:05:12 upgrade dash:amd64 0.5.10.2-6 0.5.10.2-6
2021-07-13 10:05:12 status half-configured dash:amd64 0.5.10.2-6
2021-07-13 10:05:12 status unpacked dash:amd64 0.5.10.2-6
2021-07-13 10:05:12 status half-installed dash:amd64 0.5.10.2-6
2021-07-13 10:05:12 status unpacked dash:amd64 0.5.10.2-6
2021-07-13 10:05:12 startup packages configure
2021-07-13 10:05:12 configure dash:amd64 0.5.10.2-6 <none>
2021-07-13 10:05:12 status unpacked dash:amd64 0.5.10.2-6
2021-07-13 10:05:12 status half-configured dash:amd64 0.5.10.2-6
2021-07-13 10:05:12 status installed dash:amd64 0.5.10.2-6
2021-07-13 10:05:12 startup packages configure
2021-07-13 10:05:13 startup archives unpack
2021-07-13 10:05:13 upgrade debconf:all 1.5.73 1.5.73
2021-07-13 10:05:13 status half-configured debconf:all 1.5.73
2021-07-13 10:05:13 status unpacked debconf:all 1.5.73
2021-07-13 10:05:13 status half-installed debconf:all 1.5.73
2021-07-13 10:05:14 status unpacked debconf:all 1.5.73
2021-07-13 10:05:14 startup packages configure
2021-07-13 10:05:14 configure debconf:all 1.5.73 <none>
2021-07-13 10:05:14 status unpacked debconf:all 1.5.73
2021-07-13 10:05:14 status half-configured debconf:all 1.5.73
2021-07-13 10:05:14 status installed debconf:all 1.5.73
2021-07-13 10:05:14 startup packages configure
2021-07-13 10:05:15 startup archives unpack
2021-07-13 10:05:15 upgrade debianutils:amd64 4.9.1 4.9.1
2021-07-13 10:05:15 status half-configured debianutils:amd64 4.9.1
2021-07-13 10:05:15 status unpacked debianutils:amd64 4.9.1
2021-07-13 10:05:15 status half-installed debianutils:amd64 4.9.1
2021-07-13 10:05:15 status unpacked debianutils:amd64 4.9.1
2021-07-13 10:05:16 startup packages configure
2021-07-13 10:05:16 configure debianutils:amd64 4.9.1 <none>
2021-07-13 10:05:16 status unpacked debianutils:amd64 4.9.1
2021-07-13 10:05:16 status half-configured debianutils:amd64 4.9.1
2021-07-13 10:05:16 status installed debianutils:amd64 4.9.1
2021-07-13 10:05:16 startup packages configure
2021-07-13 10:05:17 startup archives unpack
2021-07-13 10:05:17 upgrade diffutils:amd64 1:3.7-3 1:3.7-3
2021-07-13 10:05:17 status half-configured diffutils:amd64 1:3.7-3
2021-07-13 10:05:17 status unpacked diffutils:amd64 1:3.7-3
2021-07-13 10:05:17 status half-installed diffutils:amd64 1:3.7-3
2021-07-13 10:05:17 status unpacked diffutils:amd64 1:3.7-3
2021-07-13 10:05:17 startup packages configure
2021-07-13 10:05:17 configure diffutils:amd64 1:3.7-3 <none>
2021-07-13 10:05:17 status unpacked diffutils:amd64 1:3.7-3
2021-07-13 10:05:17 status half-configured diffutils:amd64 1:3.7-3
2021-07-13 10:05:17 status installed diffutils:amd64 1:3.7-3
2021-07-13 10:05:17 startup packages configure
2021-07-13 10:05:19 startup archives unpack
2021-07-13 10:05:19 upgrade dpkg:amd64 1.19.7ubuntu3 1.19.7ubuntu3
2021-07-13 10:05:19 status half-configured dpkg:amd64 1.19.7ubuntu3
2021-07-13 10:05:19 status unpacked dpkg:amd64 1.19.7ubuntu3
2021-07-13 10:05:19 status half-installed dpkg:amd64 1.19.7ubuntu3
2021-07-13 10:05:19 status unpacked dpkg:amd64 1.19.7ubuntu3
2021-07-13 10:05:19 startup packages configure
2021-07-13 10:05:19 configure dpkg:amd64 1.19.7ubuntu3 <none>
2021-07-13 10:05:19 status unpacked dpkg:amd64 1.19.7ubuntu3
2021-07-13 10:05:19 status half-configured dpkg:amd64 1.19.7ubuntu3
2021-07-13 10:05:19 status installed dpkg:amd64 1.19.7ubuntu3
2021-07-13 10:05:19 startup packages configure
2021-07-13 10:05:21 startup archives unpack
2021-07-13 10:05:21 upgrade e2fsprogs:amd64 1.45.5-2ubuntu1 1.45.5-2ubuntu1
2021-07-13 10:05:21 status half-configured e2fsprogs:amd64 1.45.5-2ubuntu1
2021-07-13 10:05:21 status unpacked e2fsprogs:amd64 1.45.5-2ubuntu1
2021-07-13 10:05:21 status half-installed e2fsprogs:amd64 1.45.5-2ubuntu1
2021-07-13 10:05:21 status unpacked e2fsprogs:amd64 1.45.5-2ubuntu1
2021-07-13 10:05:21 startup packages configure
2021-07-13 10:05:21 configure e2fsprogs:amd64 1.45.5-2ubuntu1 <none>
2021-07-13 10:05:21 status unpacked e2fsprogs:amd64 1.45.5-2ubuntu1
2021-07-13 10:05:21 status half-configured e2fsprogs:amd64 1.45.5-2ubuntu1
2021-07-13 10:05:21 status installed e2fsprogs:amd64 1.45.5-2ubuntu1
2021-07-13 10:05:23 startup archives unpack
2021-07-13 10:05:23 upgrade fdisk:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9
2021-07-13 10:05:23 status half-configured fdisk:amd64 2.34-0.1ubuntu9
2021-07-13 10:05:23 status unpacked fdisk:amd64 2.34-0.1ubuntu9
2021-07-13 10:05:23 status half-installed fdisk:amd64 2.34-0.1ubuntu9
2021-07-13 10:05:23 status unpacked fdisk:amd64 2.34-0.1ubuntu9
2021-07-13 10:05:23 startup packages configure
2021-07-13 10:05:23 configure fdisk:amd64 2.34-0.1ubuntu9 <none>
2021-07-13 10:05:23 status unpacked fdisk:amd64 2.34-0.1ubuntu9
2021-07-13 10:05:23 status half-configured fdisk:amd64 2.34-0.1ubuntu9
2021-07-13 10:05:23 status installed fdisk:amd64 2.34-0.1ubuntu9
2021-07-13 10:05:24 startup archives unpack
2021-07-13 10:05:24 upgrade findutils:amd64 4.7.0-1ubuntu1 4.7.0-1ubuntu1
2021-07-13 10:05:24 status half-configured findutils:amd64 4.7.0-1ubuntu1
2021-07-13 10:05:24 status unpacked findutils:amd64 4.7.0-1ubuntu1
2021-07-13 10:05:24 status half-installed findutils:amd64 4.7.0-1ubuntu1
2021-07-13 10:05:25 status unpacked findutils:amd64 4.7.0-1ubuntu1
2021-07-13 10:05:25 startup packages configure
2021-07-13 10:05:25 configure findutils:amd64 4.7.0-1ubuntu1 <none>
2021-07-13 10:05:25 status unpacked findutils:amd64 4.7.0-1ubuntu1
2021-07-13 10:05:25 status half-configured findutils:amd64 4.7.0-1ubuntu1
2021-07-13 10:05:25 status installed findutils:amd64 4.7.0-1ubuntu1
2021-07-13 10:05:25 startup packages configure
2021-07-13 10:05:26 startup archives unpack
2021-07-13 10:05:26 upgrade gcc-10-base:amd64 10-20200411-0ubuntu1 10-20200411-0ubuntu1
2021-07-13 10:05:26 status half-configured gcc-10-base:amd64 10-20200411-0ubuntu1
2021-07-13 10:05:26 status unpacked gcc-10-base:amd64 10-20200411-0ubuntu1
2021-07-13 10:05:26 status half-installed gcc-10-base:amd64 10-20200411-0ubuntu1
2021-07-13 10:05:26 status unpacked gcc-10-base:amd64 10-20200411-0ubuntu1
2021-07-13 10:05:26 startup packages configure
2021-07-13 10:05:26 configure gcc-10-base:amd64 10-20200411-0ubuntu1 <none>
2021-07-13 10:05:26 status unpacked gcc-10-base:amd64 10-20200411-0ubuntu1
2021-07-13 10:05:26 status half-configured gcc-10-base:amd64 10-20200411-0ubuntu1
2021-07-13 10:05:26 status installed gcc-10-base:amd64 10-20200411-0ubuntu1
2021-07-13 10:05:27 startup packages configure
2021-07-13 10:05:28 startup archives unpack
2021-07-13 10:05:28 upgrade gpgv:amd64 2.2.19-3ubuntu2 2.2.19-3ubuntu2
2021-07-13 10:05:28 status half-configured gpgv:amd64 2.2.19-3ubuntu2
2021-07-13 10:05:28 status unpacked gpgv:amd64 2.2.19-3ubuntu2
2021-07-13 10:05:28 status half-installed gpgv:amd64 2.2.19-3ubuntu2
2021-07-13 10:05:28 status unpacked gpgv:amd64 2.2.19-3ubuntu2
2021-07-13 10:05:28 startup packages configure
2021-07-13 10:05:28 configure gpgv:amd64 2.2.19-3ubuntu2 <none>
2021-07-13 10:05:28 status unpacked gpgv:amd64 2.2.19-3ubuntu2
2021-07-13 10:05:28 status half-configured gpgv:amd64 2.2.19-3ubuntu2
2021-07-13 10:05:28 status installed gpgv:amd64 2.2.19-3ubuntu2
2021-07-13 10:05:28 startup packages configure
2021-07-13 10:05:30 startup archives unpack
2021-07-13 10:05:30 upgrade grep:amd64 3.4-1 3.4-1
2021-07-13 10:05:30 status half-configured grep:amd64 3.4-1
2021-07-13 10:05:30 status unpacked grep:amd64 3.4-1
2021-07-13 10:05:30 status half-installed grep:amd64 3.4-1
2021-07-13 10:05:30 status unpacked grep:amd64 3.4-1
2021-07-13 10:05:30 startup packages configure
2021-07-13 10:05:30 configure grep:amd64 3.4-1 <none>
2021-07-13 10:05:30 status unpacked grep:amd64 3.4-1
2021-07-13 10:05:30 status half-configured grep:amd64 3.4-1
2021-07-13 10:05:30 status installed grep:amd64 3.4-1
2021-07-13 10:05:30 startup packages configure
2021-07-13 10:05:32 startup archives unpack
2021-07-13 10:05:32 upgrade gzip:amd64 1.10-0ubuntu4 1.10-0ubuntu4
2021-07-13 10:05:32 status half-configured gzip:amd64 1.10-0ubuntu4
2021-07-13 10:05:32 status unpacked gzip:amd64 1.10-0ubuntu4
2021-07-13 10:05:32 status half-installed gzip:amd64 1.10-0ubuntu4
2021-07-13 10:05:32 status unpacked gzip:amd64 1.10-0ubuntu4
2021-07-13 10:05:32 startup packages configure
2021-07-13 10:05:32 configure gzip:amd64 1.10-0ubuntu4 <none>
2021-07-13 10:05:32 status unpacked gzip:amd64 1.10-0ubuntu4
2021-07-13 10:05:32 status half-configured gzip:amd64 1.10-0ubuntu4
2021-07-13 10:05:32 status installed gzip:amd64 1.10-0ubuntu4
2021-07-13 10:05:32 startup packages configure
2021-07-13 10:05:33 startup archives unpack
2021-07-13 10:05:33 upgrade hostname:amd64 3.23 3.23
2021-07-13 10:05:33 status half-configured hostname:amd64 3.23
2021-07-13 10:05:33 status unpacked hostname:amd64 3.23
2021-07-13 10:05:33 status half-installed hostname:amd64 3.23
2021-07-13 10:05:33 status unpacked hostname:amd64 3.23
2021-07-13 10:05:33 startup packages configure
2021-07-13 10:05:33 configure hostname:amd64 3.23 <none>
2021-07-13 10:05:33 status unpacked hostname:amd64 3.23
2021-07-13 10:05:33 status half-configured hostname:amd64 3.23
2021-07-13 10:05:33 status installed hostname:amd64 3.23
2021-07-13 10:05:34 startup packages configure
2021-07-13 10:05:35 startup archives unpack
2021-07-13 10:05:35 upgrade init-system-helpers:all 1.57 1.57
2021-07-13 10:05:35 status half-configured init-system-helpers:all 1.57
2021-07-13 10:05:35 status unpacked init-system-helpers:all 1.57
2021-07-13 10:05:35 status half-installed init-system-helpers:all 1.57
2021-07-13 10:05:35 status unpacked init-system-helpers:all 1.57
2021-07-13 10:05:35 startup packages configure
2021-07-13 10:05:35 configure init-system-helpers:all 1.57 <none>
2021-07-13 10:05:35 status unpacked init-system-helpers:all 1.57
2021-07-13 10:05:35 status half-configured init-system-helpers:all 1.57
2021-07-13 10:05:35 status installed init-system-helpers:all 1.57
2021-07-13 10:05:35 startup packages configure
2021-07-13 10:05:37 startup archives unpack
2021-07-13 10:05:37 upgrade libacl1:amd64 2.2.53-6 2.2.53-6
2021-07-13 10:05:37 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:37 status half-configured libacl1:amd64 2.2.53-6
2021-07-13 10:05:37 status unpacked libacl1:amd64 2.2.53-6
2021-07-13 10:05:37 status half-installed libacl1:amd64 2.2.53-6
2021-07-13 10:05:37 status unpacked libacl1:amd64 2.2.53-6
2021-07-13 10:05:37 startup packages configure
2021-07-13 10:05:37 configure libacl1:amd64 2.2.53-6 <none>
2021-07-13 10:05:37 status unpacked libacl1:amd64 2.2.53-6
2021-07-13 10:05:37 status half-configured libacl1:amd64 2.2.53-6
2021-07-13 10:05:37 status installed libacl1:amd64 2.2.53-6
2021-07-13 10:05:37 startup packages configure
2021-07-13 10:05:37 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:05:37 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:37 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:39 startup archives unpack
2021-07-13 10:05:39 upgrade libapt-pkg6.0:amd64 2.0.2 2.0.2
2021-07-13 10:05:39 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:39 status half-configured libapt-pkg6.0:amd64 2.0.2
2021-07-13 10:05:39 status unpacked libapt-pkg6.0:amd64 2.0.2
2021-07-13 10:05:39 status half-installed libapt-pkg6.0:amd64 2.0.2
2021-07-13 10:05:39 status unpacked libapt-pkg6.0:amd64 2.0.2
2021-07-13 10:05:39 startup packages configure
2021-07-13 10:05:39 configure libapt-pkg6.0:amd64 2.0.2 <none>
2021-07-13 10:05:39 status unpacked libapt-pkg6.0:amd64 2.0.2
2021-07-13 10:05:39 status half-configured libapt-pkg6.0:amd64 2.0.2
2021-07-13 10:05:39 status installed libapt-pkg6.0:amd64 2.0.2
2021-07-13 10:05:39 startup packages configure
2021-07-13 10:05:39 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:05:39 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:39 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:40 startup archives unpack
2021-07-13 10:05:40 upgrade libattr1:amd64 1:2.4.48-5 1:2.4.48-5
2021-07-13 10:05:40 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:40 status half-configured libattr1:amd64 1:2.4.48-5
2021-07-13 10:05:40 status unpacked libattr1:amd64 1:2.4.48-5
2021-07-13 10:05:40 status half-installed libattr1:amd64 1:2.4.48-5
2021-07-13 10:05:40 status unpacked libattr1:amd64 1:2.4.48-5
2021-07-13 10:05:41 startup packages configure
2021-07-13 10:05:41 configure libattr1:amd64 1:2.4.48-5 <none>
2021-07-13 10:05:41 status unpacked libattr1:amd64 1:2.4.48-5
2021-07-13 10:05:41 status half-configured libattr1:amd64 1:2.4.48-5
2021-07-13 10:05:41 status installed libattr1:amd64 1:2.4.48-5
2021-07-13 10:05:41 startup packages configure
2021-07-13 10:05:41 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:05:41 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:41 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:42 startup archives unpack
2021-07-13 10:05:42 upgrade libaudit-common:all 1:2.8.5-2ubuntu6 1:2.8.5-2ubuntu6
2021-07-13 10:05:42 status half-configured libaudit-common:all 1:2.8.5-2ubuntu6
2021-07-13 10:05:42 status unpacked libaudit-common:all 1:2.8.5-2ubuntu6
2021-07-13 10:05:42 status half-installed libaudit-common:all 1:2.8.5-2ubuntu6
2021-07-13 10:05:42 status unpacked libaudit-common:all 1:2.8.5-2ubuntu6
2021-07-13 10:05:42 startup packages configure
2021-07-13 10:05:42 configure libaudit-common:all 1:2.8.5-2ubuntu6 <none>
2021-07-13 10:05:42 status unpacked libaudit-common:all 1:2.8.5-2ubuntu6
2021-07-13 10:05:42 status half-configured libaudit-common:all 1:2.8.5-2ubuntu6
2021-07-13 10:05:42 status installed libaudit-common:all 1:2.8.5-2ubuntu6
2021-07-13 10:05:43 startup packages configure
2021-07-13 10:05:44 startup archives unpack
2021-07-13 10:05:44 upgrade libaudit1:amd64 1:2.8.5-2ubuntu6 1:2.8.5-2ubuntu6
2021-07-13 10:05:44 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:44 status half-configured libaudit1:amd64 1:2.8.5-2ubuntu6
2021-07-13 10:05:44 status unpacked libaudit1:amd64 1:2.8.5-2ubuntu6
2021-07-13 10:05:44 status half-installed libaudit1:amd64 1:2.8.5-2ubuntu6
2021-07-13 10:05:44 status unpacked libaudit1:amd64 1:2.8.5-2ubuntu6
2021-07-13 10:05:44 startup packages configure
2021-07-13 10:05:44 configure libaudit1:amd64 1:2.8.5-2ubuntu6 <none>
2021-07-13 10:05:44 status unpacked libaudit1:amd64 1:2.8.5-2ubuntu6
2021-07-13 10:05:44 status half-configured libaudit1:amd64 1:2.8.5-2ubuntu6
2021-07-13 10:05:44 status installed libaudit1:amd64 1:2.8.5-2ubuntu6
2021-07-13 10:05:44 startup packages configure
2021-07-13 10:05:44 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:05:44 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:44 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:46 startup archives unpack
2021-07-13 10:05:46 upgrade libblkid1:amd64 2.34-0.1ubuntu9 2.34-0.1ubuntu9
2021-07-13 10:05:46 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:46 status half-configured libblkid1:amd64 2.34-0.1ubuntu9
2021-07-13 10:05:46 status unpacked libblkid1:amd64 2.34-0.1ubuntu9
2021-07-13 10:05:46 status half-installed libblkid1:amd64 2.34-0.1ubuntu9
2021-07-13 10:05:46 status unpacked libblkid1:amd64 2.34-0.1ubuntu9
2021-07-13 10:05:46 startup packages configure
2021-07-13 10:05:46 configure libblkid1:amd64 2.34-0.1ubuntu9 <none>
2021-07-13 10:05:46 status unpacked libblkid1:amd64 2.34-0.1ubuntu9
2021-07-13 10:05:46 status half-configured libblkid1:amd64 2.34-0.1ubuntu9
2021-07-13 10:05:46 status installed libblkid1:amd64 2.34-0.1ubuntu9
2021-07-13 10:05:46 startup packages configure
2021-07-13 10:05:46 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:05:46 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:46 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:48 startup archives unpack
2021-07-13 10:05:48 upgrade libbz2-1.0:amd64 1.0.8-2 1.0.8-2
2021-07-13 10:05:48 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:48 status half-configured libbz2-1.0:amd64 1.0.8-2
2021-07-13 10:05:48 status unpacked libbz2-1.0:amd64 1.0.8-2
2021-07-13 10:05:48 status half-installed libbz2-1.0:amd64 1.0.8-2
2021-07-13 10:05:48 status unpacked libbz2-1.0:amd64 1.0.8-2
2021-07-13 10:05:48 startup packages configure
2021-07-13 10:05:48 configure libbz2-1.0:amd64 1.0.8-2 <none>
2021-07-13 10:05:48 status unpacked libbz2-1.0:amd64 1.0.8-2
2021-07-13 10:05:48 status half-configured libbz2-1.0:amd64 1.0.8-2
2021-07-13 10:05:48 status installed libbz2-1.0:amd64 1.0.8-2
2021-07-13 10:05:48 startup packages configure
2021-07-13 10:05:48 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:05:48 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:48 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:49 startup archives unpack
2021-07-13 10:05:49 upgrade libc-bin:amd64 2.31-0ubuntu9 2.31-0ubuntu9
2021-07-13 10:05:49 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:49 status unpacked libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:49 status half-installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:50 status unpacked libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:50 startup packages configure
2021-07-13 10:05:50 configure libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:05:50 status unpacked libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:50 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:50 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:50 startup packages configure
2021-07-13 10:05:51 startup archives unpack
2021-07-13 10:05:51 upgrade libc6:amd64 2.31-0ubuntu9 2.31-0ubuntu9
2021-07-13 10:05:51 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:51 status half-configured libc6:amd64 2.31-0ubuntu9
2021-07-13 10:05:51 status unpacked libc6:amd64 2.31-0ubuntu9
2021-07-13 10:05:51 status half-installed libc6:amd64 2.31-0ubuntu9
2021-07-13 10:05:52 status unpacked libc6:amd64 2.31-0ubuntu9
2021-07-13 10:05:52 startup packages configure
2021-07-13 10:05:52 configure libc6:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:05:52 status unpacked libc6:amd64 2.31-0ubuntu9
2021-07-13 10:05:52 status half-configured libc6:amd64 2.31-0ubuntu9
2021-07-13 10:05:53 status installed libc6:amd64 2.31-0ubuntu9
2021-07-13 10:05:53 startup packages configure
2021-07-13 10:05:53 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:05:53 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:53 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:55 startup archives unpack
2021-07-13 10:05:55 upgrade libcap-ng0:amd64 0.7.9-2.1build1 0.7.9-2.1build1
2021-07-13 10:05:55 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:55 status half-configured libcap-ng0:amd64 0.7.9-2.1build1
2021-07-13 10:05:55 status unpacked libcap-ng0:amd64 0.7.9-2.1build1
2021-07-13 10:05:55 status half-installed libcap-ng0:amd64 0.7.9-2.1build1
2021-07-13 10:05:55 status unpacked libcap-ng0:amd64 0.7.9-2.1build1
2021-07-13 10:05:55 startup packages configure
2021-07-13 10:05:55 configure libcap-ng0:amd64 0.7.9-2.1build1 <none>
2021-07-13 10:05:55 status unpacked libcap-ng0:amd64 0.7.9-2.1build1
2021-07-13 10:05:55 status half-configured libcap-ng0:amd64 0.7.9-2.1build1
2021-07-13 10:05:55 status installed libcap-ng0:amd64 0.7.9-2.1build1
2021-07-13 10:05:55 startup packages configure
2021-07-13 10:05:55 trigproc libc-bin:amd64 2.31-0ubuntu9 <none>
2021-07-13 10:05:55 status half-configured libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:55 status installed libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:56 startup archives unpack
2021-07-13 10:05:56 upgrade libcom-err2:amd64 1.45.5-2ubuntu1 1.45.5-2ubuntu1
2021-07-13 10:05:56 status triggers-pending libc-bin:amd64 2.31-0ubuntu9
2021-07-13 10:05:56 status half-configured libcom-err2:amd64 1.45.5-2ubuntu1
2021-07-13 10:05:56 status unpacked libcom-err2:amd64 1.45.5-2ubuntu1
